alpha_frontal,alpha_temporal,alpha_parietal,alpha_occipital,beta_frontal,beta_temporal,beta_parietal,beta_occipital,theta_frontal,theta_temporal,theta_parietal,theta_occipital,alpha_global,beta_global,theta_global,stress_frontal,stress_temporal,stress_parietal,stress_occipital,profile_name
0.0903198213864281,0.41051012970144607,0.33914688207717275,0.5209249459627803,0.9235946147835148,0.8767365046612559,0.8015216365679202,0.8243829494739464,0.8501396501823023,0.660825558860425,0.732684956199573,0.6717255566731187,0.3402254447819568,0.8565589263716593,0.7288439304788548,0.8332747933970867,0.4662263749598098,0.46237475449074744,0.30345800351116614,Anxious
0.3423399988654276,0.2911507792603844,0.4390222002244049,0.4396491148000327,0.7961725263782917,0.8718620820953085,0.8462034038723607,0.8256754030381863,0.9274142581902891,0.6703722181212578,0.7435012173242602,0.8377010064779955,0.37804052328756244,0.8349783538460368,0.7947471750284506,0.4538325275128641,0.580711302834924,0.4071812036479558,0.3860262882381536,Anxious
0.3470578612675192,0.3122179918339346,0.46061943480583006,0.348766020587459,0.8532383783274468,0.9019859241217295,0.9009403149524519,0.9324535312794563,0.7035980477173626,0.8044138907674753,0.7298072136723364,0.7785679373200024,0.3671653271236857,0.897154537170271,0.7540967723692941,0.5061805170599276,0.5897679322877949,0.4403208801466218,0.5836875106919973,Anxious
0.4371456572771246,0.39369676416971106,0.413199397164118,0.5663618683175138,0.9569255719980875,0.8896504533355771,0.8744788209499906,0.8782596832085655,0.6452094438434968,0.6510415688810505,0.7508925905323521,0.7461333104957243,0.4526009217321169,0.8998286323730552,0.6983192284381559,0.5197799147209629,0.4959536891658661,0.4612794237858726,0.31189781489105173,Anxious
0.5102936833310301,0.330752562980361,0.42865435075608516,0.3045236971466926,0.7827258237359124,0.6888118009264821,0.9346253218564841,0.9796988199113125,0.7857436020899862,0.6396010177167284,0.8365603970556961,0.848007262122865,0.39355607355354216,0.8464654416075478,0.777478069746319,0.2724321404048823,0.3580592379461211,0.5059709711003989,0.6751751227646199,Anxious
0.2561539630372896,0.3571259963464047,0.34371709680043494,0.4175671730985796,0.8129367697817234,0.8050953616733132,0.8591685437617732,0.8150788753451728,0.7835117542563185,0.8378445672458921,0.8122112838697406,0.7668473497792683,0.3436410573206772,0.8230698876404956,0.8001037387878049,0.5567828067444338,0.4479693653269085,0.5154514469613383,0.39751170224659316,Anxious
0.3951885235513832,0.2767668484949657,0.35695822210533834,0.22736784436754243,1.0,0.9353142908530531,0.8649666014009912,0.9030978044862118,0.8137715426873914,0.6298947640107699,0.7106626168020155,0.6785499086583174,0.3140703596298074,0.925844674185064,0.7082197080396235,0.6048114764486168,0.6585474423580874,0.5080083792956529,0.6757299601186694,Anxious
0.30209835823503234,0.43605271259130673,0.3508211957674402,0.4325641617199546,0.8286287838269212,0.8305276066646562,0.8578755506766308,0.7908073749558752,0.8318618993105005,0.5091937563344433,0.6414085897297183,0.8440805139657136,0.3803841070784334,0.8269598290310208,0.7066361898350939,0.5265304255918888,0.39447489407334946,0.5070543549091906,0.35824321323592057,Anxious
0.29594433961986544,0.20676116733790334,0.3699947525053467,0.356663960763516,0.9109649363452985,0.7132004528999716,0.973334996808163,0.8162029766279667,0.6665808314843176,0.8836202975471925,0.6019556601795145,0.6045618607180677,0.3073410550566579,0.8534258406703499,0.6891796624822731,0.6150205967254331,0.5064392855620683,0.6033402443028164,0.45953901586445073,Anxious
0.3419856334109655,0.38423059688120287,0.4098547602305483,0.3992127713837191,0.8390248571822932,0.7464935468083916,0.7727004814316296,0.8189630156832087,0.8114430098069231,0.8671866308050472,0.6520284964926665,0.705123392131018,0.3838209404766089,0.7942954752763808,0.7589453823089136,0.49703922377132775,0.36226294992718877,0.36284572120108133,0.41975024429948965,Anxious
